id,created_at,settled_at,description,message,amount,status,category,parent_category,tags,transfer_account_id,transaction_type,raw_text
87e7c8a2-9635-48ab-8edb-4e0264c3d2f4,2025-07-20T18:14:31+10:00,2025-07-20T18:14:31+10:00,Round Up,,0.92,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
3e9e0d80-8955-43ad-9bba-c01a7b500f31,2025-07-20T18:11:45+10:00,2025-07-20T18:11:45+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
ce5b6ac3-54f8-41f6-b15d-4e2062adce9d,2025-07-19T18:49:12+10:00,2025-07-19T18:49:12+10:00,Round Up,,0.34,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
3d984c6d-6b56-4ef3-bc8f-cbf2d1616680,2025-07-19T18:40:53+10:00,2025-07-19T18:40:53+10:00,Round Up,,0.95,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
2da3ece4-23e9-48c0-9dec-3fff3fac71d3,2025-07-19T18:40:24+10:00,2025-07-19T18:40:24+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
23c8db9a-426f-4c9b-8182-337a6babfad0,2025-07-19T11:59:26+10:00,2025-07-19T11:59:26+10:00,Round Up,,0.60,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
1018dfa5-18c5-4002-9f3c-41ac4a18a9eb,2025-07-19T01:51:39+10:00,2025-07-19T01:51:39+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
8efb5f63-b687-4349-9231-b7714a33f515,2025-07-18T18:37:56+10:00,2025-07-18T18:37:56+10:00,Round Up,,0.75,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
b5d7de1f-1242-47d9-b265-3c94b7831158,2025-07-18T17:04:50+10:00,2025-07-18T17:04:50+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
ff641f7b-4087-41c5-9b3a-624532659847,2025-07-18T11:31:34+10:00,2025-07-18T11:31:34+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
ea2821c6-c836-4350-823d-7acad81c4bdc,2025-07-17T20:37:46+10:00,2025-07-17T20:37:46+10:00,Transfer to 2Up Spending,,-100.00,SETTLED,,,,ef3ae91c-ccd2-41d7-a88f-6517b0eb5537,Transfer,Transfer to 2Up Spending
8b495cbf-d71d-4576-9cdd-49361a52fd92,2025-07-17T13:06:05+10:00,2025-07-17T13:06:05+10:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
0978567c-fcc6-4b78-8dab-9c9847547eef,2025-07-17T13:03:13+10:00,2025-07-17T13:03:13+10:00,Round Up,,0.70,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
b850d603-307a-40ae-afd5-ad8de6fc3db7,2025-07-17T12:34:26+10:00,2025-07-17T12:34:26+10:00,Round Up,,0.77,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
d76a5499-ee35-4d3e-a379-12d465824251,2025-07-17T12:22:38+10:00,2025-07-17T12:22:38+10:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
4d0d88f4-74f6-43b5-85ee-62698270ad1d,2025-07-15T22:10:43+10:00,2025-07-15T22:10:43+10:00,Round Up,,0.78,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
bc44dc85-89bc-4eb7-9dd9-97049b7e382c,2025-07-14T21:18:18+10:00,2025-07-14T21:18:18+10:00,Round Up,,0.65,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
3f9d43d8-29f3-41fb-967d-da22c78a28d3,2025-07-14T01:51:11+10:00,2025-07-14T01:51:11+10:00,Round Up,,0.10,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
35f39a3f-dc92-4a47-ae15-a5538903c4cf,2025-07-13T13:18:01+10:00,2025-07-13T13:18:01+10:00,Round Up,,0.50,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
8e97cca9-2610-4ac2-abde-4429f2f420c4,2025-07-12T19:12:13+10:00,2025-07-12T19:12:13+10:00,Round Up,,0.25,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
8448d43d-5e51-42be-905e-eb5454ee9e2a,2025-07-12T18:46:38+10:00,2025-07-12T18:46:38+10:00,Round Up,,0.87,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
26fefab7-866b-4e6e-b275-5b0ccafa050e,2025-07-12T03:05:35+10:00,2025-07-12T03:05:35+10:00,Round Up,,0.51,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
81ae6bb9-f858-432d-873a-b571e8ac1d2b,2025-07-12T00:09:50+10:00,2025-07-12T00:09:50+10:00,Round Up,,0.45,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
fd6e7ed3-6df9-40f9-923a-426502eb6336,2025-07-10T13:53:34+10:00,2025-07-10T13:53:34+10:00,Round Up,,0.05,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
a6a513dd-f4d2-428d-af56-8efd479e2e2b,2025-07-10T02:00:53+10:00,2025-07-10T02:00:53+10:00,Round Up,,0.92,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
ef5899a5-0df1-4495-bbb4-7ee00b0c3c2d,2025-07-09T21:32:25+10:00,2025-07-09T21:32:25+10:00,Round Up,,0.60,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
9ece352a-8c14-4614-ac81-6f4d05f67432,2025-07-09T20:37:15+10:00,2025-07-09T20:37:15+10:00,Transfer from Spending,,2200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
4d242a77-b7e7-42c0-9610-33e3d12d71e3,2025-07-09T18:24:13+10:00,2025-07-09T18:24:13+10:00,Round Up,,0.20,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
3158e63e-900f-478f-99b6-e981f0d4fe27,2025-07-09T17:45:48+10:00,2025-07-09T17:45:48+10:00,Round Up,,0.51,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
249b8315-69d0-4b11-a1e7-3a172576eac9,2025-07-09T13:38:38+10:00,2025-07-09T13:38:38+10:00,Transfer to Spending,,-600.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
1750c64a-69e2-440c-be5e-da194025f357,2025-07-08T16:21:37+10:00,2025-07-08T16:21:37+10:00,Round Up,,0.05,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
fe5b7aaf-6d21-4368-9f96-739356991cb2,2025-07-08T14:30:16+10:00,2025-07-08T14:30:16+10:00,Round Up,,0.10,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
5c68662f-0b1d-441b-a74d-7f38dd8dcfe3,2025-07-08T12:00:54+10:00,2025-07-08T12:00:54+10:00,Round Up,,0.31,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
85b8dee6-e773-4b69-8c64-c990385348e1,2025-07-07T17:05:12+10:00,2025-07-07T17:05:12+10:00,Round Up,,0.25,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
844574bb-2070-42c4-b50b-68141246c9fc,2025-07-07T12:54:30+10:00,2025-07-07T12:54:30+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
1df6d86b-f830-49ee-aeed-a81d8f0ceb8c,2025-07-07T12:13:03+10:00,2025-07-07T12:13:03+10:00,Transfer to Spending,,-700.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
e4a8b8d1-5f63-47a4-8075-9432e45c5f0a,2025-07-06T12:15:37+10:00,2025-07-06T12:15:37+10:00,Round Up,,0.47,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
a12c866a-c5f2-45cd-899e-7b3b9e6121e9,2025-07-06T00:00:03+10:00,2025-07-06T00:00:03+10:00,Round Up,,0.02,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
63592d60-552b-4c49-8936-eaa7d9b72b13,2025-07-05T18:58:10+10:00,2025-07-05T18:58:10+10:00,Round Up,,0.05,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
b3712be8-aa9f-431e-9bf8-baa13a31303e,2025-07-05T15:44:04+10:00,2025-07-05T15:44:04+10:00,Round Up,,0.05,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
9c6602bd-aa5e-49ae-905c-73ef8fb75c13,2025-07-05T15:42:31+10:00,2025-07-05T15:42:31+10:00,Transfer to Spending,,-280.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
5dbaac2c-bb8b-4010-b115-f6270b3a189a,2025-07-05T12:51:52+10:00,2025-07-05T12:51:52+10:00,Round Up,,0.41,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
2badd8f3-ffe0-4839-89da-81b121a76f61,2025-07-05T12:28:57+10:00,2025-07-05T12:28:57+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
20d8d227-74a3-4339-bb48-d4c6000dbf87,2025-07-04T22:44:36+10:00,2025-07-04T22:44:36+10:00,Round Up,,0.80,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
46c79066-5a21-487c-99f3-2e902e897071,2025-07-04T14:24:16+10:00,2025-07-04T14:24:16+10:00,Round Up,,0.50,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
e7a0ce5a-c8e1-4ebf-a2fd-8cce0e69be2c,2025-07-04T14:17:48+10:00,2025-07-04T14:17:48+10:00,Round Up,,0.02,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
9591b2d1-97b8-4e0e-a70a-c091c75e698e,2025-07-04T14:17:03+10:00,2025-07-04T14:17:03+10:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
985a6901-2a39-48af-9ed1-52199de85ccf,2025-07-04T00:05:10+10:00,2025-07-04T00:05:10+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
d606f2e3-65ee-44ec-ba5f-b1dad723971b,2025-07-03T23:58:57+10:00,2025-07-03T23:58:57+10:00,Transfer to Spending,,-20.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
bf18ba84-9264-48be-adc5-5a929cbca850,2025-07-03T21:56:02+10:00,2025-07-03T21:56:02+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
99aeb3e0-d741-4e17-81d3-4771513814c5,2025-07-03T16:58:15+10:00,2025-07-03T16:58:15+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
0ddf2ea7-8779-42cf-b286-b5e1fef5a339,2025-07-03T16:55:59+10:00,2025-07-03T16:55:59+10:00,Round Up,,0.60,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
99ff3b4d-7bd5-46fe-90b9-b2ae9d7c29fe,2025-07-02T21:37:15+10:00,2025-07-02T21:37:15+10:00,Round Up,,0.59,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
b3628e73-7fdf-491b-aed3-58047c695cf4,2025-07-02T18:25:02+10:00,2025-07-02T18:25:02+10:00,Round Up,,0.10,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
ca7e8527-93df-464e-a071-7de6044d5df4,2025-07-02T16:09:43+10:00,2025-07-02T16:09:43+10:00,Round Up,,0.50,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
c8d1b013-82f4-43b7-a8a8-398ee145578c,2025-07-02T16:04:31+10:00,2025-07-02T16:04:31+10:00,Round Up,,0.08,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
eb0a4189-aa9a-4b8e-84fb-3c811ea7a237,2025-07-02T15:55:40+10:00,2025-07-02T15:55:40+10:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
d557b12c-3345-4ef4-830e-7e3a8c78d0b3,2025-07-01T22:46:29+10:00,2025-07-01T22:46:29+10:00,Round Up,,0.03,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
df5f7c4c-a760-4b41-85e9-917b03d40d5d,2025-07-01T22:46:06+10:00,2025-07-01T22:46:06+10:00,Transfer to Spending,,-40.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
00fa1bd1-be90-4ee3-9dcf-688255d68059,2025-07-01T09:56:53+10:00,2025-07-01T09:56:53+10:00,Interest,,57.49,SETTLED,,,,,Interest,Interest
7f5b9ea4-c6f0-4ad3-96ff-c78359244efa,2025-07-01T09:56:51+10:00,2025-07-01T09:56:51+10:00,Round Up,,0.10,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
ca82a3f1-6b24-4225-9a54-6809db9aa916,2025-06-30T20:44:08+10:00,2025-06-30T20:44:08+10:00,Round Up,,0.29,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
95bea516-712e-45a6-9136-2d6e93b2c25b,2025-06-30T20:28:38+10:00,2025-06-30T20:28:38+10:00,Transfer to Spending,,-150.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
5d987311-b43d-4360-929b-896c78407807,2025-06-30T17:03:31+10:00,2025-06-30T17:03:31+10:00,Round Up,,0.30,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
a9110d27-35ce-4218-9bc9-79e1b5fa40be,2025-06-30T16:09:43+10:00,2025-06-30T16:09:43+10:00,Round Up,,0.50,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
098ee35d-8b19-4227-b2ec-55da1b31d2ec,2025-06-30T16:04:55+10:00,2025-06-30T16:04:55+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
e90b2cf8-e5b7-4792-9300-dd1d4c759895,2025-06-28T20:15:16+10:00,2025-06-28T20:15:16+10:00,Round Up,,0.54,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
08b7b9f3-f047-4148-8024-fcd22b2152b7,2025-06-28T20:10:30+10:00,2025-06-28T20:10:30+10:00,Round Up,,0.60,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
b0bacb5d-2a1b-4bda-b554-9f03f6fa3923,2025-06-28T20:01:08+10:00,2025-06-28T20:01:08+10:00,John Symons,🚗,-170.00,SETTLED,,,,,Payment,John Symons 🚗
69324761-c4f9-465a-8734-2b3ff0cbfedc,2025-06-28T20:00:16+10:00,2025-06-28T20:00:16+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
e1c83dd3-a5f0-433c-a6f4-b928c59d7fa2,2025-06-28T19:29:46+10:00,2025-06-28T19:29:46+10:00,Round Up,,0.67,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
f09c9941-af52-42c1-81f3-b4f833ff4f28,2025-06-28T12:18:53+10:00,2025-06-28T12:18:53+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
e911b8d3-a6c0-4b13-83cd-7bacd57f9321,2025-06-28T12:18:38+10:00,2025-06-28T12:18:38+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
37a8f04d-906a-4bd5-aafc-312c012bfb9a,2025-06-27T16:37:36+10:00,2025-06-27T16:37:36+10:00,Round Up,,0.71,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
48603426-38ed-47af-8f0b-85d6a69e9145,2025-06-27T15:50:57+10:00,2025-06-27T15:50:57+10:00,Round Up,,0.10,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
cc869022-88f0-46e1-a400-cb5882685cc9,2025-06-26T16:01:46+10:00,2025-06-26T16:01:46+10:00,Round Up,,0.10,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
726405c9-3043-4c0c-92bd-01d1be2065d0,2025-06-26T15:59:51+10:00,2025-06-26T15:59:51+10:00,Round Up,,0.40,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
79ecb622-dadf-499e-ac17-6b71509da422,2025-06-26T15:40:04+10:00,2025-06-26T15:40:04+10:00,Quick save transfer from Spending,,1.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Quick save transfer from Spending
08382938-3130-4824-8c87-72ffbfbecaac,2025-06-26T15:39:59+10:00,2025-06-26T15:39:59+10:00,Quick save transfer from Spending,,0.67,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Quick save transfer from Spending
9fedb3ee-023a-42f5-8477-f2ae14b3f610,2025-06-26T12:27:09+10:00,2025-06-26T12:27:09+10:00,Transfer from Spending,,2200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer from Spending
30280074-84b4-46a1-9e8c-4f4b0a4ca252,2025-06-25T15:44:22+10:00,2025-06-25T15:44:22+10:00,Round Up,,0.65,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
63bf4245-feb1-4897-96c0-fa458b0717ed,2025-06-25T14:07:53+10:00,2025-06-25T14:07:53+10:00,Round Up,,0.93,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
e160b0ac-deb5-40f8-8d8a-38a850dfa4dd,2025-06-25T14:07:37+10:00,2025-06-25T14:07:37+10:00,Transfer to Spending,,-60.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
a7cd2143-b585-4380-82a5-ece9a372bbf1,2025-06-25T13:59:07+10:00,2025-06-25T13:59:07+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
755c8ba7-3577-4667-8799-cdf271811de5,2025-06-25T13:56:49+10:00,2025-06-25T13:56:49+10:00,Round Up,,0.50,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
037fc430-dc71-439d-967c-d1864065273b,2025-06-25T13:43:41+10:00,2025-06-25T13:43:41+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
8a9b82ca-5511-47d1-961d-ec05a5ebd84e,2025-06-25T10:06:17+10:00,2025-06-25T10:06:17+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
e77467de-e78f-4546-937c-775044da6350,2025-06-24T22:17:53+10:00,2025-06-24T22:17:53+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
82238b17-4473-44b8-b16b-15839fe9b5a5,2025-06-24T18:02:27+10:00,2025-06-24T18:02:27+10:00,Round Up,,0.20,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
d54d29ed-3098-4772-834d-1b024ab4b40e,2025-06-24T11:30:58+10:00,2025-06-24T11:30:58+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
c314a3cf-3e92-44f5-90b4-0b3171f8a960,2025-06-23T18:31:35+10:00,2025-06-23T18:31:35+10:00,Round Up,,0.16,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
d646ede0-57d6-4136-9f50-4b35aa9d7f68,2025-06-23T14:37:28+10:00,2025-06-23T14:37:28+10:00,Round Up,,0.50,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
120aa6a2-4a7d-402c-8efd-9de115e5eeef,2025-06-23T14:30:20+10:00,2025-06-23T14:30:20+10:00,Round Up,,0.60,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
b586b44e-8643-4f10-93ed-175df351d161,2025-06-23T14:23:12+10:00,2025-06-23T14:23:12+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
f999bde4-4f09-463a-a8aa-89ff83cf651c,2025-06-23T11:51:38+10:00,2025-06-23T11:51:38+10:00,Round Up,,0.20,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
cb888f68-6e71-4084-af0e-34717e49590f,2025-06-23T11:51:34+10:00,2025-06-23T11:51:34+10:00,Round Up,,0.45,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
e33995a4-a1f2-4f91-bb8d-4aa92cb6e2be,2025-06-22T19:00:33+10:00,2025-06-22T19:00:33+10:00,IBKR,IBKR U9504716,-1800.00,SETTLED,,,,,Payment,IBKR IBKR U9504716
1df40698-ec20-4e75-ba29-8e25171838bc,2025-06-21T15:10:11+10:00,2025-06-21T15:10:11+10:00,Round Up,,0.87,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
f2b97e07-d5a1-40a0-806d-6384a625425c,2025-06-20T20:23:03+10:00,2025-06-20T20:23:03+10:00,Round Up,,0.63,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
66f38b97-c215-4993-938a-0c709a02865f,2025-06-20T20:21:30+10:00,2025-06-20T20:21:30+10:00,Round Up,,0.95,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
8593e7ae-293b-4852-a044-5a4b9acee29e,2025-06-20T20:21:10+10:00,2025-06-20T20:21:10+10:00,Transfer to Spending,,-120.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
101ee54f-46f1-4cdc-8762-fe7a5365a93a,2025-06-20T17:11:38+10:00,2025-06-20T17:11:38+10:00,Round Up,,0.39,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
1ce83eca-76c9-413e-9aab-ed8d8599f20b,2025-06-20T17:11:33+10:00,2025-06-20T17:11:33+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
40d05793-69ba-4791-b2fb-c44640bd618d,2025-06-20T15:44:35+10:00,2025-06-20T15:44:35+10:00,Round Up,,0.30,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
31a1818f-dec8-4c41-88c0-99757b1ef64e,2025-06-20T15:27:59+10:00,2025-06-20T15:27:59+10:00,Round Up,,0.05,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
99e17ab8-a9f8-43e9-87cd-03a5f951c157,2025-06-20T15:24:19+10:00,2025-06-20T15:24:19+10:00,Transfer to Spending,,-50.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
5333aba4-6889-43cf-926c-8d491a270bc3,2025-06-19T15:48:24+10:00,2025-06-19T15:48:24+10:00,Round Up,,0.93,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
47ebad05-cc4b-4963-9861-7f14886eeba6,2025-06-19T15:41:37+10:00,2025-06-19T15:41:37+10:00,Transfer to Spending,,-40.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
29c024a5-869c-4125-be00-f72ebe60770a,2025-06-19T14:01:23+10:00,2025-06-19T14:01:23+10:00,Round Up,,0.40,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
f78f9027-67e1-4e6e-82d8-7e527ac15d5f,2025-06-19T10:57:15+10:00,2025-06-19T10:57:15+10:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
46768bc9-2d94-4149-a31a-5e1d6ae1d756,2025-06-18T18:38:39+10:00,2025-06-18T18:38:39+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
e8a40d42-b674-45c8-8e07-396aa38d0586,2025-06-18T18:28:15+10:00,2025-06-18T18:28:15+10:00,Transfer to Spending,,-100.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
0bfdf20c-a212-4680-85f7-4a24fb01c076,2025-06-18T17:56:29+10:00,2025-06-18T17:56:29+10:00,Round Up,,0.01,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
7beb3d18-8fa2-4ff6-b40b-d12261adafbb,2025-06-18T15:44:10+10:00,2025-06-18T15:44:10+10:00,Round Up,,0.51,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
23726dbd-fb0b-44a6-832f-ab19c2387f4d,2025-06-18T10:59:12+10:00,2025-06-18T10:59:12+10:00,Round Up,,0.51,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
c1c8b81e-b1e0-43ac-8f80-6dd526f59756,2025-06-18T10:04:51+10:00,2025-06-18T10:04:51+10:00,Round Up,,0.20,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Round Up,Round Up
a6000d3d-749b-47c2-bf54-8fd4f7d0974d,2025-06-18T10:04:26+10:00,2025-06-18T10:04:26+10:00,Transfer to Spending,,-200.00,SETTLED,,,,10c96e48-55c5-41d7-8fa1-2338d42a4352,Transfer,Transfer to Spending
